threshold,accuracy,balanced_accuracy,precision,recall,f1,pr_auc,roc_auc,brier,log_loss,calibration_method
0.5,0.73568281938326,0.6286692759295499,0.6857142857142857,0.3287671232876712,0.4444444444444444,0.6193761419714082,0.7586283579434263,0.17978664990625454,0.5434357589809893,raw
0.5,0.7224669603524229,0.7161981853762676,0.5543478260869565,0.6986301369863014,0.6181818181818182,0.5715752104962211,0.7501779042874934,0.19848797816251226,1.4507471955309343,isotonic
0.5,0.7180616740088106,0.6985411848425547,0.5529411764705883,0.6438356164383562,0.5949367088607594,0.6193761419714082,0.7586283579434263,0.2132370636133668,0.6182957403553693,sigmoid
