accuracy,balanced_accuracy,macro_precision,macro_recall,macro_f1,weighted_f1,log_loss,brier_multiclass,macro_average_precision_ovr,macro_roc_auc_ovr,precision_M,recall_M,f1_M,support_M,precision_M?,recall_M?,f1_M?,support_M?,precision_S+D,recall_S+D,f1_S+D,support_S+D,candidate,model,feature_set,sample_weight_mode
0.465974025974026,0.5019689459256967,0.3963199018208377,0.5019689459256967,0.35845067520173785,0.538305802997422,1.0004880734943948,0.6105395340918252,0.41535777842269955,0.673313414256023,0.16727941176470587,0.4354066985645933,0.24169986719787517,209,0.879081015719468,0.4580970384373031,0.6023198011599006,1587,0.14259927797833935,0.6124031007751938,0.23133235724743778,129,xgboost__extended_geographic,xgboost,extended_geographic,balanced
0.452987012987013,0.5174900934526843,0.4025198897189366,0.5174900934526843,0.35684049776302507,0.5257135306384442,1.0269975688971995,0.6243868941348883,0.40241922470280306,0.6773102741548575,0.1598639455782313,0.44976076555023925,0.23588456712672523,209,0.8952134540750324,0.4360428481411468,0.5864406779661017,1587,0.1524822695035461,0.6666666666666666,0.2481962481962482,129,random_forest__extended_geographic,random_forest,extended_geographic,none
0.454025974025974,0.4937743044884993,0.39132339958326146,0.4937743044884993,0.34839029846206865,0.5281955078716122,1.0130081565643614,0.6164469133668612,0.40439157843352974,0.6582426530057591,0.1444043321299639,0.3827751196172249,0.20969855832241152,209,0.8808933002481389,0.4473850031505986,0.5933974091099039,1587,0.1486725663716814,0.6511627906976745,0.2420749279538905,129,xgboost__airport_aware,xgboost,airport_aware,balanced
0.45194805194805193,0.4869996468796079,0.3912972026203303,0.4869996468796079,0.3468537445786673,0.5269038828286889,1.0303906003283,0.6262617319423639,0.4019300692762866,0.6729215811995773,0.15008726003490402,0.41148325358851673,0.21994884910485935,209,0.8825,0.4448645242596093,0.5915374947633012,1587,0.14130434782608695,0.6046511627906976,0.2290748898678414,129,random_forest__airport_aware,random_forest,airport_aware,none
0.4535064935064935,0.4551847592780695,0.3782988053440702,0.4551847592780695,0.3343381441012044,0.53163290692052,1.027149725227637,0.6256918422768898,0.3891866464956424,0.6333240217475938,0.12429378531073447,0.3157894736842105,0.1783783783783784,209,0.8744019138755981,0.46061751732829237,0.6033842344201403,1587,0.13620071684587814,0.5891472868217055,0.22125181950509462,129,logistic__extended_geographic,logistic,extended_geographic,none
0.44623376623376626,0.45382659313704005,0.3766342760194166,0.45382659313704005,0.32943209481497254,0.5251203283626271,1.0270874993413655,0.6260142617449961,0.3817756461473571,0.6285650636253465,0.1183206106870229,0.2966507177033493,0.16916780354706684,209,0.875609756097561,0.4524259609325772,0.5965932696302452,1587,0.1359724612736661,0.6124031007751938,0.22253521126760564,129,logistic__airport_aware,logistic,airport_aware,none
