mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_neg_brier,split1_test_neg_brier,split2_test_neg_brier,split3_test_neg_brier,split4_test_neg_brier,mean_test_neg_brier,std_test_neg_brier,rank_test_neg_brier,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
24.765508604049682,7.367344213329323,9.444573163986206,3.8753265171279216,balanced_subsample,,sqrt,11,9,438,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 11, 'model__min_samples_split': 9, 'model__n_estimators': 438}",0.4473975274381772,0.4891359871771439,0.5292814335302034,0.4908489099015928,0.4534484700517688,0.48202246561977724,0.02958809869648943,4,0.6798428812919636,0.7167090978523759,0.7494888844779675,0.7255119786704858,0.6937984749170867,0.713070263441976,0.024371352483388453,3,0.37850467289719625,0.4197901049475262,0.42091152815013405,0.40392706872370265,0.39233817701453105,0.403094310346618,0.01623108726043876,12,0.5352422907488987,0.6466512702078522,0.6855895196506551,0.6343612334801763,0.5778210116731517,0.6159330651521469,0.053101331164585625,4,0.44343065693430656,0.509090909090909,0.521594684385382,0.493573264781491,0.46734854445318647,0.487007611929055,0.02832834387200124,1,-0.21029802888577326,-0.21349681632464346,-0.2110303869729573,-0.20963856315806947,-0.21570011823357305,-0.21203278271500334,0.002251186334998675,12,-0.6093741316959221,-0.617533026594056,-0.6131158628537906,-0.6094821181673354,-0.6233426667692237,-0.6145695612160657,0.005305418205848292,12
26.65996198654175,7.385153264800677,8.642362594604492,3.730131893264069,,18,log2,3,8,580,"{'model__class_weight': None, 'model__max_depth': 18, 'model__max_features': 'log2', 'model__min_samples_leaf': 3, 'model__min_samples_split': 8, 'model__n_estimators': 580}",0.4525859069453272,0.4909438040409364,0.5307647968135326,0.4913762016990034,0.454638835602579,0.48406190902027574,0.028769689051709832,1,0.6791895414886633,0.7230246767652889,0.7505673547704116,0.7268418764345953,0.6969309012090983,0.7153108701336114,0.024811530661172792,1,0.6534653465346535,0.6583333333333333,0.6845238095238095,0.673202614379085,0.6418918918918919,0.6622833991325546,0.014986926002052797,2,0.14537444933920704,0.18244803695150116,0.25109170305676853,0.22687224669603523,0.18482490272373542,0.1981222677534495,0.03697879430424883,15,0.23783783783783785,0.2857142857142857,0.36741214057507987,0.3393739703459638,0.28700906344410876,0.30346945958345517,0.045324388487083235,15,-0.16845253982806585,-0.1650295361528059,-0.1593744290349095,-0.1605655732739161,-0.1705439923161748,-0.16479321412117443,0.004330222662274463,1,-0.5175798777873858,-0.5047606573339966,-0.490685195246261,-0.4938045193067098,-0.518338400250216,-0.5050337299849138,0.011545304377316231,1
32.46269669532776,5.498178405630889,7.472835540771484,2.795784812492253,balanced_subsample,,sqrt,4,9,401,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 9, 'model__n_estimators': 401}",0.4456302850873753,0.4835457353176595,0.5293271095212593,0.48526273160688643,0.4515883845052493,0.47907084920768594,0.029858375404076133,11,0.6753535488086062,0.7103989743776254,0.7500793965859468,0.7168852259867138,0.6882361005927976,0.7081906492703379,0.025735573416520326,12,0.40119760479041916,0.4552683896620278,0.45868465430016864,0.4231464737793852,0.42833607907743,0.4333266403218861,0.021378894515752537,8,0.44273127753303965,0.5288683602771362,0.5938864628820961,0.5154185022026432,0.5058365758754864,0.5173482357540803,0.04836268420968164,9,0.42094240837696334,0.4893162393162393,0.5176022835394862,0.464746772591857,0.463871543264942,0.47129584941789754,0.03194526583684763,9,-0.1961184751608,-0.1974415855176668,-0.19311373202824472,-0.19526738699740975,-0.20282701809619064,-0.1969536395600624,0.003256393828085062,7,-0.5784548538348703,-0.5821487328696793,-0.573541019901352,-0.5771875972254567,-0.5947794117761441,-0.5812223231215005,0.00731564359820652,7
27.170651626586913,7.016555306040283,11.675397682189942,3.3859016529444252,balanced_subsample,14,sqrt,2,9,543,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 14, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 9, 'model__n_estimators': 543}",0.4475939689293384,0.4825329442237194,0.5268527774505416,0.49009787642531083,0.4569357413748017,0.48080266168074237,0.027865588873682033,6,0.6794020355023581,0.7117082795366514,0.7504929204710864,0.7194091545558589,0.6957126628887786,0.7113450105909467,0.023926743123078627,10,0.3970315398886827,0.43611584327086883,0.4363103953147877,0.4009146341463415,0.4072463768115942,0.41552375788645496,0.01720477803661237,9,0.4713656387665198,0.5912240184757506,0.6506550218340611,0.579295154185022,0.546692607003891,0.5678464880530489,0.05880624986226996,8,0.4310171198388721,0.5019607843137255,0.5223488168273445,0.47387387387387386,0.46677740863787376,0.479195600698338,0.031254285900304206,7,-0.20059229604623113,-0.20662040832189446,-0.20340565983926065,-0.20415323011011147,-0.20970936759978911,-0.20489619238345735,0.0030801551958297463,9,-0.5879946097512515,-0.6026260883696386,-0.5960492143729225,-0.596764290375636,-0.6097220144110812,-0.598631243456106,0.00724229729880274,9
44.78596682548523,14.174219498358724,11.563124799728394,1.0762389475125482,balanced,,sqrt,1,13,563,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 13, 'model__n_estimators': 563}",0.44752946128412774,0.4751524076602679,0.5221956136130663,0.47495874367934765,0.45029224617160557,0.4740256944816831,0.026787340722297968,14,0.6734458600140183,0.7093606226473423,0.7440651052004764,0.7074049091129966,0.6829453163763612,0.703444362670239,0.02457988545344985,14,0.43734643734643736,0.47474747474747475,0.5161290322580645,0.4714285714285714,0.46153846153846156,0.47223799546380196,0.02555494714725993,4,0.3920704845814978,0.4341801385681293,0.5240174672489083,0.43612334801762115,0.42023346303501946,0.4413249802902352,0.044242537424051216,13,0.413472706155633,0.45355850422195415,0.5200433369447454,0.45308924485125857,0.439918533604888,0.4560164651556958,0.03516579398171985,13,-0.18748881337167983,-0.18702758033726788,-0.18210879676157932,-0.18551979331561178,-0.1927819580985648,-0.18698538837694073,0.0034578765764931027,4,-0.5771743348108415,-0.5580656214897358,-0.546889044675391,-0.5559374861426322,-0.5714110552544595,-0.561895508474612,0.010948499302778886,4
17.18247346878052,2.645825586394987,11.525870656967163,1.1265287453375734,balanced,10,sqrt,1,12,308,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 12, 'model__n_estimators': 308}",0.44793794506638657,0.4826850365229493,0.5272341940114704,0.49190118585018416,0.4526645972608667,0.4804845917423714,0.028823400886696948,7,0.6793116462577267,0.7145032823552945,0.7479588461029509,0.7223262980889114,0.6929171127882381,0.7114034371186243,0.02381950077640897,9,0.3789308176100629,0.41244573082489144,0.4162234042553192,0.39191073919107394,0.38107416879795397,0.3961169721358603,0.015557886798227677,14,0.5308370044052864,0.6581986143187067,0.6834061135371179,0.6189427312775331,0.5797665369649806,0.6142302001007249,0.05455805268469087,5,0.44220183486238535,0.5071174377224199,0.5173553719008265,0.47993168232280103,0.45987654320987653,0.4812965740036619,0.028128395567479106,6,-0.2108012260310945,-0.21727845587344927,-0.21349037733174134,-0.21329271659002555,-0.21825703647412467,-0.21462396246008705,0.0027537649387109255,14,-0.6106802103483583,-0.6260716562603738,-0.6185637850581712,-0.6171362421341391,-0.6285949211412489,-0.6202093629884583,0.006444234888456553,14
47.26377763748169,9.149872315850741,10.966838455200195,2.7998348750236084,balanced_subsample,14,0.5,3,13,304,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 14, 'model__max_features': 0.5, 'model__min_samples_leaf': 3, 'model__min_samples_split': 13, 'model__n_estimators': 304}",0.4486057848126176,0.4717937162394792,0.5175071665141358,0.47860946472198634,0.45151011591649837,0.4736052496409434,0.024774463881127508,15,0.6751283685851388,0.7040433889181865,0.7399778351197565,0.7114377601452657,0.6863493327762256,0.7033873371089145,0.022329205778041303,15,0.42348008385744235,0.43366336633663366,0.46785714285714286,0.42777777777777776,0.42333333333333334,0.43522234083246597,0.01674581333901499,7,0.44493392070484583,0.5057736720554272,0.5720524017467249,0.5088105726872246,0.49416342412451364,0.5051467982637472,0.0405867000940059,10,0.4339419978517723,0.4669509594882729,0.5147347740667977,0.4647887323943662,0.45601436265709155,0.4672861652916601,0.02644468583891711,10,-0.19437430449239582,-0.19983375178871182,-0.19499299297860467,-0.1979369937059976,-0.2051167698643008,-0.19845096256600217,0.0038777816255692777,8,-0.5751106384731637,-0.5884885232016233,-0.5787296272158349,-0.5844964550323589,-0.6005267798975429,-0.5854704047641047,0.008826266353332526,8
23.212298154830933,3.924839458013935,10.785105848312378,0.6405639807971609,,18,sqrt,3,8,270,"{'model__class_weight': None, 'model__max_depth': 18, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 8, 'model__n_estimators': 270}",0.448398605840889,0.49119812947781605,0.529110814153742,0.4891209806322302,0.4549171687857871,0.4825491397780929,0.029037108756960445,3,0.6767712327507192,0.7192258733247258,0.7487776233955274,0.7233237214119933,0.69458321364218,0.7125363329050292,0.024803248652374266,5,0.6259541984732825,0.6506849315068494,0.6858638743455497,0.6470588235294118,0.5935828877005348,0.6406289431111256,0.030388631849669563,3,0.18061674008810572,0.21939953810623555,0.28602620087336245,0.2665198237885463,0.21595330739299612,0.2337031220498492,0.03782182669927762,14,0.28034188034188035,0.3281519861830743,0.4036979969183359,0.37753510140405616,0.3166904422253923,0.3412834814145478,0.04404743847787297,14,-0.16896288967191062,-0.16490893286584876,-0.15909970094414083,-0.16131247664423265,-0.17090516355785174,-0.1650378327367969,0.004449448174496992,2,-0.5206551846531359,-0.5049693699915775,-0.48984087126695974,-0.49589205135077685,-0.5197121409817402,-0.506213923648838,0.012384818903831647,3
26.451270723342894,1.5088268006033154,9.233857154846191,1.3986137002100052,,18,log2,4,10,565,"{'model__class_weight': None, 'model__max_depth': 18, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 565}",0.45169137773852475,0.487709570338975,0.5309979051232548,0.4896768223785172,0.45375709104662687,0.4827665533251798,0.02900228946579937,2,0.6788137125241434,0.7191876852575876,0.7511413259229853,0.7251731104902079,0.6950389105058365,0.713870948940152,0.02501496767111511,2,0.6631578947368421,0.6756756756756757,0.6829268292682927,0.6712328767123288,0.6363636363636364,0.6658713825513551,0.01608619375252203,1,0.13876651982378854,0.17321016166281755,0.2445414847161572,0.21585903083700442,0.17704280155642024,0.18988399971923758,0.03665529403621678,16,0.22950819672131148,0.2757352941176471,0.36012861736334406,0.32666666666666666,0.2770167427701674,0.29381110352782736,0.04521316165311438,16,-0.1685011551828824,-0.1656778494034673,-0.1594326883632071,-0.16077904583737457,-0.17081608210519117,-0.1650413641784245,0.004366857827101798,3,-0.5177111452536256,-0.5066351434732425,-0.49083363171307026,-0.4944075043952222,-0.519246715066163,-0.5057668279802647,0.01163754807366977,2
13.707436323165894,0.6089871052538339,8.059373760223389,1.3097047218405917,balanced,14,log2,9,11,302,"{'model__class_weight': 'balanced', 'model__max_depth': 14, 'model__max_features': 'log2', 'model__min_samples_leaf': 9, 'model__min_samples_split': 11, 'model__n_estimators': 302}",0.44439469652411234,0.48005454590964863,0.5287758456600058,0.494238705191357,0.4509836130290467,0.47968948126283406,0.030630158535857602,8,0.67918636993622,0.7155179938535396,0.7481821490009263,0.725975524766149,0.693229180267934,0.7124182435649538,0.024269498686813537,6,0.375,0.41292134831460675,0.4088607594936709,0.39238845144356954,0.3742255266418835,0.39267921717874615,0.0162773716785444,16,0.5616740088105727,0.6789838337182448,0.7052401746724891,0.6585903083700441,0.5875486381322957,0.6384073927407293,0.054763205742786224,1,0.4497354497354497,0.5135371179039301,0.5176282051282052,0.4917763157894737,0.45722937168811506,0.4859812920490348,0.02805304602213484,3,-0.21459722554223026,-0.219938754187949,-0.2167365835384616,-0.2149661755027776,-0.22050868396078632,-0.21734948454644099,0.0024623402480357494,16,-0.6188640311737232,-0.6312568314816781,-0.6248519833721783,-0.6203330784471571,-0.6330305268487346,-0.6256672902646943,0.005672091312930854,16
