mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__class_weight,param_model__max_depth,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_neg_brier,split1_test_neg_brier,split2_test_neg_brier,split3_test_neg_brier,split4_test_neg_brier,mean_test_neg_brier,std_test_neg_brier,rank_test_neg_brier,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
23.994284534454344,9.067441513898123,10.454659366607666,5.151997303457267,balanced_subsample,,sqrt,11,9,438,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 11, 'model__min_samples_split': 9, 'model__n_estimators': 438}",0.5596732262126076,0.6018274164780032,0.5628379275595634,0.5076391408603184,0.44126734870285644,0.5346490119626697,0.055467887042353003,6,0.759745581912848,0.7678478802992519,0.8153477034923224,0.806920002291915,0.7725617406738684,0.7844845817340411,0.022301715028242186,3,0.5156626506024097,0.5022900763358779,0.4870967741935484,0.39805825242718446,0.3779411764705882,0.4562097860059217,0.056779606199898,11,0.722972972972973,0.658,0.6863636363636364,0.7256637168141593,0.6268292682926829,0.6839659188886904,0.03796006178688686,6,0.6019690576652602,0.5696969696969697,0.569811320754717,0.5141065830721003,0.47155963302752296,0.5454287128433141,0.046514486384560357,1,-0.2003185736456808,-0.1885602462631949,-0.1707605243900454,-0.17172030731073742,-0.1781935274037915,-0.18191063580269,0.011180824379671812,11,-0.5804579112350786,-0.5547193831096432,-0.5103164799952052,-0.511213070091161,-0.525442361874715,-0.5364298412611606,0.027245169020468942,11
29.104307699203492,7.336271020784069,7.377472686767578,4.533271180285193,,18,log2,3,8,580,"{'model__class_weight': None, 'model__max_depth': 18, 'model__max_features': 'log2', 'model__min_samples_leaf': 3, 'model__min_samples_split': 8, 'model__n_estimators': 580}",0.5615218408795469,0.5983310190980159,0.5563829788898149,0.5153927351754639,0.44180252002461373,0.534686218813491,0.05336886849902762,5,0.7593594043683972,0.7686093100581879,0.8102349164288627,0.8079849523933716,0.7713789515561403,0.783513506960992,0.021287031534453594,6,0.5655430711610487,0.6309859154929578,0.607773851590106,0.5525291828793775,0.5539906103286385,0.5821645262904258,0.03158373466295733,2,0.5101351351351351,0.448,0.39090909090909093,0.41887905604719766,0.28780487804878047,0.4111456320280408,0.07326585998907464,15,0.5364120781527532,0.5239766081871345,0.47579529737206083,0.47651006711409394,0.37881219903691815,0.47830124997259216,0.05544486647176776,15,-0.1810872400766656,-0.16880232812293297,-0.14753961957484776,-0.1308702984712014,-0.14230114652647938,-0.15412012655442542,0.01825561897897962,2,-0.5347606517388666,-0.51119950396173,-0.45293818171275013,-0.4159193146435798,-0.4388583862616498,-0.4707352076637153,0.04488711344452279,2
33.44051752090454,3.3318319266115752,6.52495846748352,2.0095219560639723,balanced_subsample,,sqrt,4,9,401,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 4, 'model__min_samples_split': 9, 'model__n_estimators': 401}",0.5591071501803518,0.6017948120891453,0.555134931267184,0.5111844969541414,0.4436041602257784,0.5341651101433202,0.05360039100039299,8,0.7608257988204032,0.7690581878636742,0.809302384834896,0.8053176376680161,0.7724423906723383,0.7833892799718656,0.019933224239518814,7,0.5306666666666666,0.5263157894736842,0.5127272727272727,0.4165202108963093,0.4,0.4772459879527866,0.05687723368574651,7,0.6722972972972973,0.6,0.6409090909090909,0.6991150442477876,0.5609756097560976,0.6346594084420547,0.04947883381383492,9,0.5931445603576752,0.5607476635514018,0.5696969696969697,0.5220264317180616,0.467005076142132,0.5425241402932481,0.0441727777988592,9,-0.19577494329221318,-0.182128018669497,-0.16422589218317774,-0.16199752519732563,-0.16890375643578934,-0.17460602715560056,0.012680226983564784,8,-0.5707032590093106,-0.5401966957114785,-0.49340070237973227,-0.4874687417416263,-0.5021866570995535,-0.5187912111883402,0.03179478486458055,8
29.070971727371216,6.013236003624872,10.579155540466308,3.06527683533728,balanced_subsample,14,sqrt,2,9,543,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 14, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 2, 'model__min_samples_split': 9, 'model__n_estimators': 543}",0.5608716266002705,0.6026420416280789,0.5578051092906121,0.5060309240847315,0.44370949125094916,0.5342118385709285,0.05465330405962494,7,0.7602964925357012,0.7713956774729842,0.8111521606196495,0.8044147022387661,0.7725158368271261,0.7839549739388454,0.02003297767850855,4,0.522020725388601,0.5239669421487604,0.5088652482269503,0.403747870528109,0.3887147335423197,0.4694631039669481,0.06020679720844002,10,0.6807432432432432,0.634,0.6522727272727272,0.6991150442477876,0.6048780487804878,0.6542018127088493,0.033365593648207,7,0.5909090909090909,0.5737556561085972,0.5717131474103586,0.5118790496760259,0.4732824427480916,0.5443078773704328,0.04446602035436666,6,-0.19646040653849867,-0.1837562814898552,-0.16621854171687725,-0.16677920618749797,-0.17377147285792366,-0.17739718175813052,0.011442848000776404,9,-0.5710687417652104,-0.543428189747696,-0.49797264730887314,-0.4977725988034048,-0.5132886982196981,-0.5247061751689766,0.02853229482130842,9
47.2361545085907,12.212869936897,11.871737575531006,1.4411815283607412,balanced,,sqrt,1,13,563,"{'model__class_weight': 'balanced', 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 13, 'model__n_estimators': 563}",0.548406520053086,0.590690478508797,0.5329393377759214,0.4826598524128677,0.4304930146907574,0.5170378406882858,0.055377641151364274,16,0.7604841802233888,0.7675320033250208,0.79768735561897,0.8009136046881513,0.7658842611010802,0.7785002809913222,0.017172931442372696,15,0.5450581395348837,0.5521821631878557,0.5358744394618834,0.45588235294117646,0.4083333333333333,0.4994660856918266,0.057250168099937895,4,0.6334459459459459,0.582,0.5431818181818182,0.640117994100295,0.47804878048780486,0.5753589077431728,0.06019397534378116,13,0.5859375,0.5666991236611489,0.5395033860045146,0.5325153374233129,0.4404494382022472,0.5330209570582447,0.05009220111395501,13,-0.19225656091666785,-0.17806409370786966,-0.1607690565395038,-0.15297488779574203,-0.16141391597276394,-0.16909570298650944,0.014178017826091342,4,-0.5642849416903528,-0.5311002228626515,-0.4852403860507113,-0.46670868645329894,-0.4849322921722058,-0.506453305845844,0.03590193696534825,4
17.37928466796875,4.906849116984781,11.985472488403321,1.4162351552488421,balanced,10,sqrt,1,12,308,"{'model__class_weight': 'balanced', 'model__max_depth': 10, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 1, 'model__min_samples_split': 12, 'model__n_estimators': 308}",0.5560630158260489,0.5955636903095922,0.5599085160012369,0.5000180241224624,0.44141367355198735,0.5305933839622655,0.05406864747485177,10,0.757019384492406,0.7680872817955113,0.8126809009376273,0.8016644043886217,0.7713927227101631,0.7821689388648659,0.02125075523873296,8,0.5023474178403756,0.48840579710144927,0.48540706605222733,0.37650602409638556,0.36553524804177545,0.4436403106264426,0.05966967119873231,15,0.722972972972973,0.674,0.7181818181818181,0.7374631268436578,0.6829268292682927,0.7071089494533485,0.02439930007070018,3,0.592797783933518,0.5663865546218487,0.5792850595783685,0.4985044865403789,0.47619047619047616,0.542632872172918,0.04644576416824117,8,-0.20088744037768913,-0.1912806179826535,-0.1731843447171808,-0.17789449675167904,-0.18417688298722382,-0.18548475656328525,0.00981282209317433,14,-0.5806315669055834,-0.5601253602482962,-0.5153516976906012,-0.524104701514928,-0.5378429184509386,-0.5436112489620696,0.023898121601794168,13
52.17246570587158,8.568157635341105,10.715351486206055,1.3567295551995335,balanced_subsample,14,0.5,3,13,304,"{'model__class_weight': 'balanced_subsample', 'model__max_depth': 14, 'model__max_features': 0.5, 'model__min_samples_leaf': 3, 'model__min_samples_split': 13, 'model__n_estimators': 304}",0.5627597686258097,0.5911709142137258,0.5515301027503992,0.5172863194845165,0.4380583930890611,0.5321610996327025,0.05266910575680091,9,0.7624663782487524,0.7714887780548628,0.7985128753906782,0.8046399421489073,0.7678367047158552,0.7809889357118112,0.017162621466467798,11,0.5396600566572238,0.5479204339963833,0.503690036900369,0.4253731343283582,0.4,0.4833287323764668,0.06010393950462477,5,0.643581081081081,0.606,0.6204545454545455,0.672566371681416,0.5170731707317073,0.61193503378975,0.05250564010015197,12,0.5870570107858244,0.5754985754985755,0.5560081466395111,0.5211428571428571,0.451063829787234,0.5381540839708003,0.04894684681217341,11,-0.1948529149130743,-0.18053554967766153,-0.16577910339282984,-0.15821800052638432,-0.16876402354535955,-0.17362991841106193,0.012813608124905958,6,-0.5706962199523472,-0.5377425068516021,-0.4957130758580568,-0.4769299779144363,-0.5010180742918806,-0.5164199709736647,0.03354404632123234,6
25.403583192825316,4.530561420657457,10.992140817642213,1.6161190837026806,,18,sqrt,3,8,270,"{'model__class_weight': None, 'model__max_depth': 18, 'model__max_features': 'sqrt', 'model__min_samples_leaf': 3, 'model__min_samples_split': 8, 'model__n_estimators': 270}",0.5638152107125743,0.5967995608740642,0.558327859494623,0.5306368231496358,0.4481224290164052,0.5395403766494604,0.05031374697412303,1,0.7624906831291723,0.7679177057356608,0.8093448498437288,0.8105356955862857,0.7733528169660617,0.7847283502521819,0.02087345439074504,1,0.5648994515539305,0.6277173913043478,0.5921450151057401,0.5337837837837838,0.5265306122448979,0.5690152507985401,0.037534165453191104,3,0.5219594594594594,0.462,0.44545454545454544,0.46607669616519176,0.3146341463414634,0.44202496948413195,0.06871272647824345,14,0.5425812115891132,0.532258064516129,0.5084306095979247,0.49763779527559054,0.3938931297709924,0.4949601621499499,0.053032189428869884,14,-0.180802668977835,-0.16805561330238594,-0.14628163147316944,-0.12851217553372288,-0.14172622742174626,-0.1530756633417719,0.018822960661890056,1,-0.5336379919524118,-0.5094025038685348,-0.44850656033968606,-0.40792780792188515,-0.43517028795878604,-0.4669290304082607,0.047081272026923866,1
26.432190704345704,0.7577661581302396,9.506851720809937,0.700886745343078,,18,log2,4,10,565,"{'model__class_weight': None, 'model__max_depth': 18, 'model__max_features': 'log2', 'model__min_samples_leaf': 4, 'model__min_samples_split': 10, 'model__n_estimators': 565}",0.55964029124832,0.5983863707677798,0.5590262696859614,0.516089992757726,0.440447628485313,0.53471811058902,0.05385086742419135,4,0.7581846684814311,0.7676849542809643,0.812116965620329,0.8079928555481135,0.7721639073354347,0.7836286702532544,0.022082738018349684,5,0.5647279549718575,0.6373937677053825,0.6164383561643836,0.5476190476190477,0.5467980295566502,0.5825954312034642,0.03734233343936204,1,0.5084459459459459,0.45,0.4090909090909091,0.40707964601769914,0.2707317073170732,0.40906964167432547,0.07834831038459177,16,0.5351111111111111,0.5275498241500586,0.4918032786885246,0.467005076142132,0.3621533442088091,0.4767245268601271,0.062354785603337244,16,-0.18158059603701562,-0.16908186853451168,-0.14734423489969228,-0.1312275493781987,-0.14228617832890442,-0.15430408543566454,0.018372735403436802,3,-0.536038925984323,-0.5120857094513667,-0.45285024250619327,-0.41711280763501923,-0.4391268605397262,-0.47144290922332566,0.04509158854716549,3
12.778195571899413,1.2929524306329625,9.303752946853638,0.8175896395287494,balanced,14,log2,9,11,302,"{'model__class_weight': 'balanced', 'model__max_depth': 14, 'model__max_features': 'log2', 'model__min_samples_leaf': 9, 'model__min_samples_split': 11, 'model__n_estimators': 302}",0.5458748680638563,0.5913222081059532,0.5618730060492199,0.48566839436807174,0.4383342260574598,0.5246145405289122,0.05522898271644033,14,0.7520152796681574,0.7645743973399833,0.8128320763690718,0.8001390955234556,0.7710300823208984,0.7801181862443134,0.02273768580973767,14,0.49321266968325794,0.48714285714285716,0.4761215629522431,0.37537091988130566,0.36594663278271916,0.43955892848847655,0.05660150347356312,16,0.7364864864864865,0.682,0.7477272727272727,0.7463126843657817,0.7024390243902439,0.7229930935939569,0.026231881618177636,1,0.5907859078590786,0.5683333333333334,0.5817860300618921,0.49950641658440276,0.48120300751879697,0.5443229390715008,0.04501430024952735,5,-0.20411243123816308,-0.19394879949763544,-0.17673877788383796,-0.1800409129600421,-0.18644591773566807,-0.18825736786306935,0.009871624248586154,16,-0.5890260131863182,-0.5672695179009296,-0.5259983319501051,-0.5318657357893696,-0.545390521897676,-0.5519100241448797,0.023363235600375183,16
