target,calibration_method,positive_rate,pr_auc,roc_auc,precision,recall,f1,balanced_accuracy,brier,log_loss,threshold
FORWARD_COCKPIT_DAMAGE,sigmoid,0.23706896551724138,0.451741791228256,0.7131258346173601,0.6,0.12,0.2,0.5475706214689265,0.1594100760580499,0.49302888469697126,0.65
FORWARD_COCKPIT_DAMAGE,sigmoid,0.23706896551724138,0.451741791228256,0.7131258346173601,0.7,0.07636363636363637,0.1377049180327869,0.5330970724191063,0.1594100760580499,0.49302888469697126,0.7
FORWARD_COCKPIT_DAMAGE,sigmoid,0.23706896551724138,0.451741791228256,0.7131258346173601,0.5,0.02181818181818182,0.041811846689895474,0.5075192604006163,0.1594100760580499,0.49302888469697126,0.75
FORWARD_COCKPIT_DAMAGE,sigmoid,0.23706896551724138,0.451741791228256,0.7131258346173601,0.0,0.0,0.0,0.4994350282485876,0.1594100760580499,0.49302888469697126,0.8
FORWARD_COCKPIT_DAMAGE,sigmoid,0.23706896551724138,0.451741791228256,0.7131258346173601,0.0,0.0,0.0,0.5,0.1594100760580499,0.49302888469697126,0.85
FORWARD_COCKPIT_DAMAGE,sigmoid,0.23706896551724138,0.451741791228256,0.7131258346173601,0.0,0.0,0.0,0.5,0.1594100760580499,0.49302888469697126,0.9
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.19491525423728814,0.36507936507936506,0.2541436464088398,0.6392397736973854,0.04700913813527796,0.18804105428773887,0.1
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.25316455696202533,0.31746031746031744,0.28169014084507044,0.6318386363965216,0.04700913813527796,0.18804105428773887,0.15
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.32786885245901637,0.31746031746031744,0.3225806451612903,0.6400428296508516,0.04700913813527796,0.18804105428773887,0.2
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.3275862068965517,0.30158730158730157,0.3140495867768595,0.6330178987426025,0.04700913813527796,0.18804105428773887,0.25
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.3269230769230769,0.2698412698412698,0.2956521739130435,0.6189680369261044,0.04700913813527796,0.18804105428773887,0.3
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.35714285714285715,0.23809523809523808,0.2857142857142857,0.606741329166124,0.04700913813527796,0.18804105428773887,0.35
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.42424242424242425,0.2222222222222222,0.2916666666666667,0.6024511293426517,0.04700913813527796,0.18804105428773887,0.4
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.5217391304347826,0.19047619047619047,0.27906976744186046,0.5902244215826713,0.04700913813527796,0.18804105428773887,0.45
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.6153846153846154,0.12698412698412698,0.21052631578947367,0.5612131209214163,0.04700913813527796,0.18804105428773887,0.5
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.5,0.047619047619047616,0.08695652173913043,0.5224421582671355,0.04700913813527796,0.18804105428773887,0.55
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,1.0,0.015873015873015872,0.03125,0.5079365079365079,0.04700913813527796,0.18804105428773887,0.6
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.0,0.0,0.0,0.5,0.04700913813527796,0.18804105428773887,0.65
LANDING_GEAR_DAMAGE,raw,0.054310344827586204,0.2425507021243992,0.7142567753324363,0.0,0.0,0.0,0.5,0.04700913813527796,0.18804105428773887,0.7
