mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__penalty,param_model__solver,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_neg_brier,split1_test_neg_brier,split2_test_neg_brier,split3_test_neg_brier,split4_test_neg_brier,mean_test_neg_brier,std_test_neg_brier,rank_test_neg_brier,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
38.14437108039856,8.854772493248872,0.11727590560913086,0.013968650103296516,0.2642655549805391,,l1,saga,"{'model__C': np.float64(0.2642655549805391), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.10676291936271029,0.09690856977851002,0.10422704919416764,0.10200018714611908,0.07799949681752319,0.09757964445980605,0.010314012295975908,3,0.6670154000669569,0.6762588689123097,0.6540596472226521,0.6474052084584542,0.6477289128059216,0.6584936074932589,0.011372921440899124,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.05182621614932461,-0.04920407703904082,-0.04826289344121208,-0.05126142255424005,-0.047983187927424696,-0.04970755942224846,0.0015631511967351545,1,-0.20686464705378801,-0.1975224530403763,-0.19611171088434798,-0.20632846329909119,-0.19553152604866578,-0.20047176006525386,0.005045479754056577,1
13.789538860321045,4.315691696892764,0.1260045051574707,0.009184017614178084,2.1079155721315948,,l1,saga,"{'model__C': np.float64(2.1079155721315948), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.10983913534695966,0.0867098243077371,0.08927350292278519,0.10779860425143971,0.07817157176886913,0.09435852771955816,0.012382750532185818,8,0.6509485548487893,0.642918647103396,0.6420328536799216,0.6412621331457237,0.6507881280798333,0.6455900633715328,0.0043417621613981005,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.051872335387967254,-0.049821484664063075,-0.0487949844701078,-0.05134852099182457,-0.04811678700439393,-0.04999082250367133,0.001439037795021196,5,-0.21131232293403487,-0.20342214801393432,-0.20126882229754203,-0.20844584448264838,-0.19553830824517132,-0.20399748919466618,0.005525016565563033,5
35.18159561157226,8.98172884953527,0.1162747859954834,0.013209371280144063,0.07425699434260344,,l1,saga,"{'model__C': np.float64(0.07425699434260344), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.09371468337920569,0.11556639824675322,0.09273605736185178,0.08776198958290529,0.07747410116810598,0.0934506459477644,0.012468341082088111,10,0.6491211918312689,0.6970861748295102,0.6498368920521945,0.6294049682264586,0.6439197129956084,0.6538737879870081,0.02282104653622517,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.052082065364050335,-0.048882873404513284,-0.048368207160929086,-0.051514682997183314,-0.04783842996954956,-0.049737251779245116,0.001724365525120087,3,-0.20888224703651856,-0.19597006728024619,-0.1968881679190706,-0.20780718333587123,-0.19525226289977182,-0.20095998569429568,0.006061409499281716,4
3.305592918395996,1.3942418480841272,0.1284008026123047,0.02279203053441246,0.04203965712872512,balanced,l1,saga,"{'model__C': np.float64(0.04203965712872512), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.10543349812371147,0.10574552254124106,0.10547679726280156,0.09699811203481451,0.08096439473142301,0.09892366493879833,0.009571858261245379,1,0.6755496038388573,0.6916167252187091,0.6606967868378978,0.6456263477300936,0.653233953939094,0.6653446835129304,0.016440474777850954,1,0.0859375,0.08516886930983847,0.07806191117092867,0.07814407814407814,0.07497243660418963,0.08045695904580699,0.0043221311013900915,2,0.6407766990291263,0.6444444444444445,0.6304347826086957,0.6336633663366337,0.6666666666666666,0.6431971918171133,0.01274365403847926,1,0.1515499425947187,0.1504539559014267,0.13892215568862276,0.1391304347826087,0.13478691774033696,0.14296868134154278,0.006748557506090166,1,-0.22746465056568627,-0.22443133327004752,-0.2295590187796537,-0.23967451337563492,-0.2437801499357088,-0.23298193318534627,0.0074385700781354576,10,-0.6450399157472816,-0.6386412224915845,-0.6484700678075849,-0.6699086217660355,-0.678754632348396,-0.6561628920321765,0.015422327100060473,10
9.186421394348145,2.6854758754158903,0.1230051040649414,0.00747765005260519,0.9855111479503338,balanced,l1,saga,"{'model__C': np.float64(0.9855111479503338), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.113917620526586,0.09077515688274038,0.0883615161671982,0.1054121355871372,0.08624728602333324,0.096942743037399,0.010825400225831743,5,0.6488561544470484,0.6482158848246884,0.6379519315075557,0.6399866156459666,0.6450356693676419,0.6440092511585802,0.0043615247437225335,9,0.08979591836734693,0.07582938388625593,0.08319467554076539,0.07782101167315175,0.07037457434733257,0.07940311276297052,0.00662080726941416,4,0.6407766990291263,0.5333333333333333,0.5434782608695652,0.594059405940594,0.6078431372549019,0.5838981672855041,0.040255064273790823,4,0.1575178997613365,0.13278008298755187,0.1443001443001443,0.13761467889908258,0.12614445574771108,0.13967145233916528,0.010720274251821675,4,-0.22074383887877605,-0.21577670892069814,-0.20801741298963292,-0.23274946329576146,-0.24117331324838837,-0.2236921474666514,0.011871563662348386,7,-0.6275111748291763,-0.614233857934089,-0.5998350965170155,-0.6532545317205924,-0.6707581290953684,-0.6331185580192483,0.02576066070896803,7
0.7261381149291992,0.25417032050367655,0.11091041564941406,0.003703879135706634,0.03381064360280394,balanced,l2,saga,"{'model__C': np.float64(0.03381064360280394), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.11889547570420098,0.09642831786140943,0.09655686168802749,0.10319676233517029,0.0792576458501445,0.09886701268779054,0.012772606317271368,2,0.6666387679946434,0.6690673004064199,0.6496853886224148,0.647548203693853,0.6590920805756583,0.6584063482585979,0.008670101551701429,3,0.08602150537634409,0.08125,0.08333333333333333,0.07828282828282829,0.07545045045045046,0.08086762348859124,0.003709861596575718,1,0.6213592233009708,0.5777777777777777,0.5978260869565217,0.6138613861386139,0.6568627450980392,0.6135374438543846,0.02632097017076089,2,0.1511216056670602,0.14246575342465753,0.14627659574468085,0.13885778275475924,0.13535353535353536,0.14281505458893864,0.005521545779210574,2,-0.22167077581669098,-0.22001918457522981,-0.2196006735708648,-0.23574051410065006,-0.24232285996188085,-0.2278708016050633,0.009373127471380546,9,-0.6308359457866491,-0.6277251317070062,-0.6265692476259307,-0.6608473611008646,-0.6750733799243084,-0.6442102132289518,0.019955762864835132,9
5.323656797409058,1.2965079619551925,0.11828088760375977,0.010461026240148092,3.7780969645397944,balanced,l2,saga,"{'model__C': np.float64(3.7780969645397944), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.1120559215075145,0.09057813660150638,0.088513623786801,0.10330701332160126,0.08528287304956758,0.09594751365339813,0.010114054841098981,7,0.6456701261019975,0.6451229592891093,0.6347671360049514,0.6364231743798296,0.6409120430506586,0.6405790877653094,0.0044210111586560855,10,0.08991825613079019,0.07704654895666131,0.077834179357022,0.07973856209150326,0.07078651685393259,0.07906481267798186,0.0062027284581135,5,0.6407766990291263,0.5333333333333333,0.5,0.6039603960396039,0.6176470588235294,0.5791434974451186,0.053402843662035716,5,0.15770609318996415,0.13464235624123422,0.13469985358711567,0.14087759815242495,0.12701612903225806,0.1389884060405994,0.010339594835642063,5,-0.2211976192318579,-0.2150568123771027,-0.20540864926862004,-0.232244524343728,-0.24179394721869155,-0.22314031048800004,0.012762238626791687,6,-0.6291657305999416,-0.6122870814453153,-0.593922381926102,-0.6522792431282339,-0.6718395982015196,-0.6318988070602225,0.02773058717667055,6
29.979776763916014,6.403576099269808,0.09182906150817871,0.005635370331984319,0.08626678238646635,,l1,saga,"{'model__C': np.float64(0.08626678238646635), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.0939089447828858,0.11458639561568784,0.09398514429671778,0.09112106616763484,0.07793760316107932,0.09430783080480112,0.011744132572397831,9,0.6516990291262136,0.6969174071777915,0.6521674660890195,0.6343669028947956,0.6437289952784478,0.6557759601132536,0.021567282418860516,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.05206449628383544,-0.04886836986003066,-0.04833160979517636,-0.05145752121844119,-0.04784294379024328,-0.049712988189545386,0.00171415508357692,2,-0.2086183128458462,-0.19580164596521948,-0.19657500666398137,-0.20741354369901108,-0.19523302291961017,-0.20072830641873365,0.005977702263014997,2
3.1902356147766113,0.6392939002433186,0.13615798950195312,0.029646747544253994,0.17566593147417067,balanced,l1,saga,"{'model__C': np.float64(0.17566593147417067), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.11356470757938975,0.09267764428920144,0.09425625009313993,0.10693545545821212,0.07914958445866797,0.09731672837572224,0.011978726856166029,4,0.6594604396830711,0.6596989736171386,0.645720511630306,0.6415767226636008,0.6548344364033731,0.6522582167994979,0.007358120545163779,7,0.08695652173913043,0.0794392523364486,0.078125,0.07828282828282829,0.07570621468926554,0.07970196340953457,0.0038252947495278013,3,0.6213592233009708,0.5666666666666667,0.5978260869565217,0.6138613861386139,0.6568627450980392,0.6113152216321625,0.02952081310498071,3,0.15256257449344457,0.13934426229508196,0.13819095477386933,0.13885778275475924,0.13576494427558258,0.14094410371854754,0.005938090813359984,3,-0.22071416529445936,-0.21806523078234477,-0.22379991124376844,-0.2343115615832679,-0.24131855904398233,-0.22764188558956455,0.008786379997443456,8,-0.6272972930766754,-0.6218779264475762,-0.6347309638922443,-0.6568241911117307,-0.6722589337419577,-0.6425978616540369,0.019013042057433364,8
13.064768934249878,9.465674380469766,0.12219948768615722,0.03657868317130345,0.3688639064891008,,l1,saga,"{'model__C': np.float64(0.3688639064891008), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.10758158577022323,0.09219283229465827,0.098062032616036,0.10573717188011537,0.07782340847631218,0.09627940620746901,0.010748863101717118,6,0.6697355205892199,0.6682406833367776,0.6511649646706896,0.64512300450149,0.6502005113296633,0.656892936885568,0.010097849667605071,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.05179058349460947,-0.049348959673270784,-0.04834599512637069,-0.0512425500229204,-0.048054377060467314,-0.049756493075527736,0.0015098791972307359,4,-0.2067436796196644,-0.1986530874252248,-0.19675325333645488,-0.20650842556941224,-0.1956279552763067,-0.20085728024541263,0.004809001633534466,3
