mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__colsample_bytree,param_model__gamma,param_model__learning_rate,param_model__max_depth,param_model__min_child_weight,param_model__n_estimators,param_model__reg_alpha,param_model__reg_lambda,param_model__scale_pos_weight,param_model__subsample,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_neg_brier,split1_test_neg_brier,split2_test_neg_brier,split3_test_neg_brier,split4_test_neg_brier,mean_test_neg_brier,std_test_neg_brier,rank_test_neg_brier,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
1.722066068649292,0.374478117567351,0.1925501346588135,0.01290669802057647,0.8436350297118407,0.4753571532049581,0.08741169448864673,7,5,352,0.006071989493441302,0.6745907294787586,4.0,0.9665440364437338,"{'model__colsample_bytree': np.float64(0.8436350297118407), 'model__gamma': np.float64(0.4753571532049581), 'model__learning_rate': np.float64(0.08741169448864673), 'model__max_depth': 7, 'model__min_child_weight': 5, 'model__n_estimators': 352, 'model__reg_alpha': np.float64(0.006071989493441302), 'model__reg_lambda': np.float64(0.6745907294787586), 'model__scale_pos_weight': 4.0, 'model__subsample': np.float64(0.9665440364437338)}",0.07487111758181805,0.07692010281178273,0.09104718517642285,0.07595170073984137,0.09871067928138373,0.08350015711824973,0.009623453108735271,16,0.6039263043276804,0.6074365853044158,0.5971194122300791,0.5954676875728807,0.5877679981945385,0.5983435975259189,0.006862387789811289,17,0.08,0.038461538461538464,0.125,0.043478260869565216,0.20833333333333334,0.09905462653288741,0.06283045710322206,11,0.020202020202020204,0.010101010101010102,0.020618556701030927,0.009174311926605505,0.09523809523809523,0.031066798833752397,0.03244690968570081,5,0.03225806451612903,0.016,0.035398230088495575,0.015151515151515152,0.13071895424836602,0.045905352800901154,0.04319750861339529,5,-0.06100122582309445,-0.06737451607667118,-0.060947718309989206,-0.06813505183948942,-0.06587060859385105,-0.06466582412861907,0.0031008918138613136,12,-0.2421483824202559,-0.2586110938301334,-0.24380573109357923,-0.2616800367444329,-0.25857702368282237,-0.2529644535542448,0.008248835943156903,12
2.281989336013794,0.5028402200453039,0.20617761611938476,0.018357649926873665,0.9002787529358022,0.35403628889802274,0.020846957895078073,4,4,663,0.0007068974950624604,0.8620446097910766,1.0,0.9043703774069292,"{'model__colsample_bytree': np.float64(0.9002787529358022), 'model__gamma': np.float64(0.35403628889802274), 'model__learning_rate': np.float64(0.020846957895078073), 'model__max_depth': 4, 'model__min_child_weight': 4, 'model__n_estimators': 663, 'model__reg_alpha': np.float64(0.0007068974950624604), 'model__reg_lambda': np.float64(0.8620446097910766), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.9043703774069292)}",0.08754803725035962,0.09296354669580209,0.09299730775612067,0.08669351721258026,0.10422392001534489,0.0928852657860415,0.006251520133129991,3,0.6250260633861551,0.638281190961989,0.6580122288524871,0.6132625514490941,0.62340078738183,0.6315965644063111,0.015420439916734698,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.050795042396644154,-0.054767045718943363,-0.05109513313577241,-0.055969594182875206,-0.049145726643017196,-0.05235450841545046,0.002576952547819129,1,-0.20979971083583335,-0.2203850851527628,-0.20577767217047802,-0.22599891323873797,-0.20197659701550422,-0.2127875956826633,0.00902446600638109,1
1.7948142051696778,0.35011528944498493,0.1807089328765869,0.013706333421164615,0.9029132901220702,0.003533152609858703,0.020951302649963185,5,3,419,0.00015369603110608848,9.243897959491427,4.0,0.864017496054259,"{'model__colsample_bytree': np.float64(0.9029132901220702), 'model__gamma': np.float64(0.003533152609858703), 'model__learning_rate': np.float64(0.020951302649963185), 'model__max_depth': 5, 'model__min_child_weight': 3, 'model__n_estimators': 419, 'model__reg_alpha': np.float64(0.00015369603110608848), 'model__reg_lambda': np.float64(9.243897959491427), 'model__scale_pos_weight': 4.0, 'model__subsample': np.float64(0.864017496054259)}",0.09006802119173205,0.09537613924271332,0.09322234381002695,0.08758111068663246,0.0982353306658679,0.09289658911939454,0.0037685953277877856,2,0.6305572931146326,0.6422296531398776,0.6580244945019227,0.6173092589733078,0.6221720705133027,0.6340585540486087,0.014664374290459949,2,0.125,0.14285714285714285,0.0,0.16666666666666666,0.0,0.0869047619047619,0.07217860186297198,13,0.010101010101010102,0.010101010101010102,0.0,0.009174311926605505,0.0,0.005875266425725141,0.004809054617735316,13,0.018691588785046728,0.018867924528301886,0.0,0.017391304347826087,0.0,0.010990163532234939,0.008987914796073238,13,-0.06142210198259097,-0.06668750660708603,-0.06320138822717689,-0.06779462931356774,-0.06624175600083447,-0.06506947642625122,0.002375365789856951,14,-0.244343267116471,-0.25879124638313616,-0.25089297385393167,-0.2655413023339338,-0.26292318488494354,-0.2564983949144833,0.007841902137500443,14
1.6973387241363525,0.33638370543885043,0.16444940567016603,0.015712919175723934,0.9462939903482535,0.09983689107917987,0.05636592429685256,3,3,556,0.05262961031076742,1.9278935225635085,2.0,0.9872213843133333,"{'model__colsample_bytree': np.float64(0.9462939903482535), 'model__gamma': np.float64(0.09983689107917987), 'model__learning_rate': np.float64(0.05636592429685256), 'model__max_depth': 3, 'model__min_child_weight': 3, 'model__n_estimators': 556, 'model__reg_alpha': np.float64(0.05262961031076742), 'model__reg_lambda': np.float64(1.9278935225635085), 'model__scale_pos_weight': 2.0, 'model__subsample': np.float64(0.9872213843133333)}",0.08592565500801658,0.08856393401095064,0.10262635053839722,0.0841565110691909,0.09930515106169963,0.092115520337651,0.007435621940733024,5,0.6198075942915392,0.624420640318396,0.6305187756428734,0.6029700703381663,0.6151031871411019,0.6185640535464154,0.00931569955699135,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.052992993831952946,-0.05744844364481176,-0.0528908466578916,-0.05802181602302571,-0.05251085205212941,-0.05477299044196229,0.002430680593871846,6,-0.2147777300268633,-0.2278588975367313,-0.2139958928010676,-0.23216187725054457,-0.21648951330655122,-0.2210567821843516,0.007479766167171518,5
2.9920567989349367,0.4716484944951997,0.28155884742736814,0.017383985943187286,0.9914080082686398,0.40419867405823057,0.03694755509074355,7,2,589,0.0009206654892274767,3.8718305057994216,8.0,0.8737942275278175,"{'model__colsample_bytree': np.float64(0.9914080082686398), 'model__gamma': np.float64(0.40419867405823057), 'model__learning_rate': np.float64(0.03694755509074355), 'model__max_depth': 7, 'model__min_child_weight': 2, 'model__n_estimators': 589, 'model__reg_alpha': np.float64(0.0009206654892274767), 'model__reg_lambda': np.float64(3.8718305057994216), 'model__scale_pos_weight': 8.0, 'model__subsample': np.float64(0.8737942275278175)}",0.0776392404045784,0.07646360557897464,0.08765667672369598,0.07948475610176792,0.0989173297573836,0.08403232171328011,0.00840876589336304,15,0.60584920303957,0.5911452429532229,0.6210312958045345,0.5973472767255746,0.5992076029990722,0.6029161243043949,0.010198835529193921,12,0.11363636363636363,0.09090909090909091,0.10416666666666667,0.08620689655172414,0.14925373134328357,0.10883454982142578,0.022413788406551654,7,0.050505050505050504,0.050505050505050504,0.05154639175257732,0.045871559633027525,0.19047619047619047,0.07778084857437925,0.05638196139277417,2,0.06993006993006994,0.06493506493506493,0.06896551724137931,0.059880239520958084,0.16736401673640167,0.08621498167277478,0.04072901119831402,2,-0.06782076199493572,-0.07499292511758583,-0.07058023912447027,-0.0806823421133772,-0.08470229827080794,-0.07575571332423539,0.00623929298993455,18,-0.2546340728652096,-0.2770973211590371,-0.26189964346604766,-0.29285863237993176,-0.30132169928666425,-0.2775622738313781,0.017718495722293736,18
2.082977819442749,0.31978472212936004,0.21531181335449218,0.015033997447517081,0.7585971302788046,0.45466020103939103,0.03368824084567454,6,2,639,0.0006788387912421225,2.7388305239120823,1.0,0.9923961569411397,"{'model__colsample_bytree': np.float64(0.7585971302788046), 'model__gamma': np.float64(0.45466020103939103), 'model__learning_rate': np.float64(0.03368824084567454), 'model__max_depth': 6, 'model__min_child_weight': 2, 'model__n_estimators': 639, 'model__reg_alpha': np.float64(0.0006788387912421225), 'model__reg_lambda': np.float64(2.7388305239120823), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.9923961569411397)}",0.0859644277858806,0.09218922510825056,0.08571109394372073,0.08610906274829817,0.0914104396310173,0.08827684984343347,0.0028898361603594477,9,0.6137377212491892,0.6322231038565204,0.633229484168113,0.6084970208778162,0.6185109957621806,0.6212396651827639,0.00990445826760198,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.05089009301691255,-0.05481619791656929,-0.05142567940059092,-0.056053588446011465,-0.04938525388049408,-0.05251416253211566,0.0025075633343647403,3,-0.21113794000197353,-0.22219542992926522,-0.2094118123426801,-0.22720839684161717,-0.20361411754539824,-0.21471353933218684,0.008673990255126425,3
1.9513416290283203,0.34608449952297077,0.2121432304382324,0.01525465478574868,0.9437832058402786,0.46974947078209456,0.12135529978839235,6,1,439,0.0020013420622879987,1.6019568611465231,2.0,0.8849230330972699,"{'model__colsample_bytree': np.float64(0.9437832058402786), 'model__gamma': np.float64(0.46974947078209456), 'model__learning_rate': np.float64(0.12135529978839235), 'model__max_depth': 6, 'model__min_child_weight': 1, 'model__n_estimators': 439, 'model__reg_alpha': np.float64(0.0020013420622879987), 'model__reg_lambda': np.float64(1.6019568611465231), 'model__scale_pos_weight': 2.0, 'model__subsample': np.float64(0.8849230330972699)}",0.06974918491703101,0.07718537728578548,0.08750439416980652,0.07888482333467661,0.09564300894641592,0.08179335773074312,0.008935143321568745,18,0.59575977666574,0.6002323736114259,0.5979841405152799,0.5959469029375902,0.5953058000451364,0.5970457987550345,0.0018397698180263298,18,0.0,0.0,0.15384615384615385,0.23076923076923078,0.17647058823529413,0.11221719457013575,0.0949752090276501,6,0.0,0.0,0.020618556701030927,0.027522935779816515,0.02857142857142857,0.015342584210455201,0.012821770187546102,10,0.0,0.0,0.03636363636363636,0.04918032786885246,0.04918032786885246,0.02694485842026826,0.022492649340266353,10,-0.0558410424429728,-0.06151345976046765,-0.0562212658007401,-0.061897365869502424,-0.05547249375791697,-0.05818912552631998,0.0028833417686458538,8,-0.24681493978326324,-0.2653242057667437,-0.24623132106751214,-0.25932309440687246,-0.23546539088085533,-0.2506317903810494,0.010539051076826275,10
2.286813259124756,0.35990164852147216,0.2406597137451172,0.019657660665850517,0.8966877914159621,0.482627653632069,0.06795511493804139,7,1,406,0.16172900811143134,0.6251188975400557,4.0,0.8558503701765924,"{'model__colsample_bytree': np.float64(0.8966877914159621), 'model__gamma': np.float64(0.482627653632069), 'model__learning_rate': np.float64(0.06795511493804139), 'model__max_depth': 7, 'model__min_child_weight': 1, 'model__n_estimators': 406, 'model__reg_alpha': np.float64(0.16172900811143134), 'model__reg_lambda': np.float64(0.6251188975400557), 'model__scale_pos_weight': 4.0, 'model__subsample': np.float64(0.8558503701765924)}",0.07928940749407273,0.0807359170662563,0.08332589059528078,0.07737846752765438,0.10275142275689428,0.0846962210880317,0.009234016150275954,14,0.6030691085163563,0.5996970956447265,0.6068460722324096,0.5961226152379837,0.5977431730986233,0.6006956129460199,0.0038493603766632553,15,0.043478260869565216,0.07407407407407407,0.1875,0.05555555555555555,0.15625,0.10337157809983896,0.05762923576971026,9,0.010101010101010102,0.020202020202020204,0.030927835051546393,0.009174311926605505,0.047619047619047616,0.023604844980045964,0.014369976820377803,7,0.01639344262295082,0.031746031746031744,0.05309734513274336,0.015748031496062992,0.072992700729927,0.03799551034554318,0.022151859409792144,7,-0.05898229259869695,-0.06310108065159542,-0.0581858546213102,-0.06606078209107119,-0.06133517990439085,-0.06153303797341292,0.002853359802418772,11,-0.2448508657321543,-0.25641823824678517,-0.23541325035569288,-0.2605102329877555,-0.24367210883216392,-0.24817293923091036,0.009102714758857844,9
2.404158592224121,0.38353238557320374,0.2263258934020996,0.010399065979354251,0.8487203795438925,0.14674408735901906,0.020575514470072775,5,1,641,0.08241925264876443,5.039829683935365,1.0,0.9815752196283373,"{'model__colsample_bytree': np.float64(0.8487203795438925), 'model__gamma': np.float64(0.14674408735901906), 'model__learning_rate': np.float64(0.020575514470072775), 'model__max_depth': 5, 'model__min_child_weight': 1, 'model__n_estimators': 641, 'model__reg_alpha': np.float64(0.08241925264876443), 'model__reg_lambda': np.float64(5.039829683935365), 'model__scale_pos_weight': 1.0, 'model__subsample': np.float64(0.9815752196283373)}",0.08613086930076339,0.09199681575893104,0.08813675798536294,0.0841693498558434,0.0924881545886226,0.08858438949790468,0.0032433545979501984,8,0.6143226994717821,0.6381300536537444,0.6423735258222585,0.6090987023912847,0.6256776749667745,0.6259205312611689,0.012940757899013132,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,-0.05078715165410706,-0.05468578100438713,-0.051212524936978705,-0.05600989903745578,-0.049198022316398506,-0.052378675789865436,0.00255021293814383,2,-0.21007641986911693,-0.22012766370443043,-0.20731355143091504,-0.22602273046871904,-0.20176412585617218,-0.21306089826587069,0.008803458884289846,2
1.4790568351745605,0.31814838823777364,0.17204599380493163,0.013545213331197806,0.9127692563754861,0.4574798377718904,0.11088321956712738,6,2,282,0.00017956984225677631,1.2693089228250278,8.0,0.9164805891543741,"{'model__colsample_bytree': np.float64(0.9127692563754861), 'model__gamma': np.float64(0.4574798377718904), 'model__learning_rate': np.float64(0.11088321956712738), 'model__max_depth': 6, 'model__min_child_weight': 2, 'model__n_estimators': 282, 'model__reg_alpha': np.float64(0.00017956984225677631), 'model__reg_lambda': np.float64(1.2693089228250278), 'model__scale_pos_weight': 8.0, 'model__subsample': np.float64(0.9164805891543741)}",0.07944728900375218,0.07466958904365727,0.08269571523063945,0.0771778623008753,0.09752985722666972,0.08230406256111879,0.008058566686031367,17,0.6048993374108053,0.5820895992342376,0.5954512839068546,0.5899460616483945,0.5837959828481154,0.5912364530096814,0.008308186922909565,19,0.10869565217391304,0.057692307692307696,0.11864406779661017,0.06097560975609756,0.11486486486486487,0.09217450045675867,0.027021589460982386,12,0.050505050505050504,0.030303030303030304,0.07216494845360824,0.045871559633027525,0.1619047619047619,0.07214987015989568,0.04683192639115119,3,0.06896551724137931,0.039735099337748346,0.08974358974358974,0.05235602094240838,0.13438735177865613,0.07703751580875638,0.033215212252513726,3,-0.06889928642281641,-0.07638300628478475,-0.07120732496771974,-0.083886447296858,-0.08744274108631267,-0.07756376121169832,0.007133613249719563,19,-0.2609343615822399,-0.285317122549954,-0.2680093376855689,-0.30280672969516953,-0.30959741433776944,-0.2853329931701404,0.018918224638337634,19
