mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__penalty,param_model__solver,params,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,split3_test_average_precision,split4_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_neg_brier,split1_test_neg_brier,split2_test_neg_brier,split3_test_neg_brier,split4_test_neg_brier,mean_test_neg_brier,std_test_neg_brier,rank_test_neg_brier,split0_test_neg_log_loss,split1_test_neg_log_loss,split2_test_neg_log_loss,split3_test_neg_log_loss,split4_test_neg_log_loss,mean_test_neg_log_loss,std_test_neg_log_loss,rank_test_neg_log_loss
37.65623354911804,9.383106991911276,0.09819669723510742,0.01007220714766477,0.2642655549805391,,l1,saga,"{'model__C': np.float64(0.2642655549805391), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.1067666622053823,0.09706929589935073,0.10422618911315638,0.10198846559135318,0.07824658502901236,0.097659439567651,0.010217743008786914,4,0.6670209798013615,0.676320865192533,0.6540854350404869,0.647422367886702,0.647605204016412,0.6584909703874992,0.011411299854613166,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.05182601590005166,-0.049198159265467244,-0.04826179451812018,-0.051261573782169924,-0.0479782334899406,-0.04970515539114992,0.0015648055751594882,1,-0.20686291016903746,-0.19749557249664904,-0.19610611452810042,-0.20632943690392108,-0.19551831108384318,-0.20046246903631024,0.0050519690456352065,1
12.525422716140747,3.5155323764000252,0.1266181468963623,0.03609682918511758,2.1079155721315948,,l1,saga,"{'model__C': np.float64(2.1079155721315948), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.11148711800146578,0.08724366453105847,0.09013845471152969,0.10626248833838686,0.07904695121184253,0.09483573535885667,0.01213943093675192,8,0.6632351300078115,0.6442274574636633,0.6402148125225643,0.6338149412861563,0.6534787942516649,0.646994227106372,0.010325943920065571,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.05177946201712293,-0.04981418368834358,-0.04874726661400535,-0.051392589405052265,-0.04809427886350229,-0.04996555611760528,0.0014377412913617164,5,-0.20889935755064104,-0.20301069194923532,-0.2006178297148007,-0.20850366036825232,-0.1952524125427553,-0.20325679042513695,0.005108090667564294,5
33.53368363380432,9.37785396825235,0.10941691398620605,0.027690122266649787,0.07425699434260344,,l1,saga,"{'model__C': np.float64(0.07425699434260344), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.09393383379120991,0.11552979364028439,0.09286617351150359,0.08776307823454482,0.07753142643005584,0.09352486112151971,0.012440307700650223,10,0.6493332217386452,0.6969690707446442,0.6500625354582495,0.6293477701322991,0.6439712583245707,0.6539367712796816,0.02276801086921527,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.05208112002807023,-0.048883018414137,-0.04836707447616077,-0.051514775749270984,-0.04783782142867047,-0.04973676201926189,0.0017244271381057752,3,-0.20887278145229926,-0.1959675963840913,-0.196880980509547,-0.20780843138988164,-0.19524798902899204,-0.20095555575296223,0.006061395668617214,4
3.373719358444214,1.3348779112302294,0.11101884841918945,0.009392087803536009,0.04203965712872512,balanced,l1,saga,"{'model__C': np.float64(0.04203965712872512), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.10542733426000268,0.10574966943741346,0.10514143286184657,0.09692300632944524,0.08094861377115158,0.09883801133197191,0.00953541930539462,2,0.6755272849012387,0.6916305021698697,0.6607161277012739,0.6452945987839686,0.6532287994061978,0.6652794625925097,0.01652169748472786,1,0.0859375,0.08516886930983847,0.07671601615074024,0.07785888077858881,0.07497243660418963,0.08013074056867144,0.004528376880342339,2,0.6407766990291263,0.6444444444444445,0.6195652173913043,0.6336633663366337,0.6666666666666666,0.6410232787736351,0.015388081284670979,1,0.1515499425947187,0.1504539559014267,0.13652694610778443,0.13867822318526543,0.13478691774033696,0.14239919710590643,0.007139902773813374,1,-0.2274625396174014,-0.22442795423627268,-0.2296284969487932,-0.2396286663727263,-0.2437833074535779,-0.23298619292575432,0.00742601445233426,10,-0.6450357159406546,-0.6386343172115534,-0.6486284317516634,-0.6698182705926679,-0.6787614122368159,-0.656175629546671,0.015394770167696508,10
7.633259725570679,1.9295130727208842,0.09994068145751953,0.005486550019950451,0.9855111479503338,balanced,l1,saga,"{'model__C': np.float64(0.9855111479503338), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.11731511715302556,0.09063074755232287,0.08827815813442455,0.10576070928140438,0.07847380504162096,0.09609170743255965,0.013749086057046236,6,0.661901573485102,0.6493662602466075,0.6328652844396307,0.6315727759951039,0.6510561637904373,0.6453524115913762,0.011561360051741815,9,0.0856760374832664,0.07608695652173914,0.0819935691318328,0.0751592356687898,0.07207207207207207,0.07819757417554005,0.004930415295589962,4,0.6213592233009708,0.5444444444444444,0.5543478260869565,0.5841584158415841,0.6274509803921569,0.5863521780132226,0.033763749923013134,4,0.15058823529411763,0.1335149863760218,0.14285714285714285,0.13318284424379231,0.1292929292929293,0.13788722761280078,0.0077604810879603765,4,-0.22228395758014236,-0.2180169611496579,-0.21503338158898297,-0.23695137646803113,-0.24398433869506622,-0.2272540030963761,0.01125443082470107,7,-0.6318673229457658,-0.6215985175411408,-0.6180243007282392,-0.6632273097689615,-0.6786324389244026,-0.642669977981702,0.024016726235988797,7
0.6645060539245605,0.19867093566046168,0.11116518974304199,0.018847502433366428,0.03381064360280394,balanced,l2,saga,"{'model__C': np.float64(0.03381064360280394), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.11837647625601905,0.09676090623198888,0.09938746299251738,0.101551781669647,0.07997329446196644,0.09920998432242775,0.012238612231906386,1,0.6742048878473385,0.668171798580974,0.6467197895714064,0.6417540367554952,0.6574271664501764,0.657655535841078,0.012304252972560074,3,0.085219707057257,0.08181818181818182,0.08160237388724036,0.07702020202020202,0.07494407158836688,0.08012090727424961,0.0036738874294455445,3,0.6213592233009708,0.6,0.5978260869565217,0.6039603960396039,0.6568627450980392,0.6160016902790271,0.022044175538617337,3,0.14988290398126464,0.144,0.14360313315926893,0.1366181410974244,0.13453815261044177,0.14172846616967993,0.0055314578496348165,3,-0.22256222962775096,-0.22117434491469815,-0.221724069177214,-0.23750342847461647,-0.24362107662450663,-0.22931702976375723,0.009393684818482665,8,-0.6332289062593172,-0.6304834210042306,-0.6316635527896023,-0.6648061835096276,-0.6781481598075735,-0.6476660446740702,0.019913296917451234,8
5.744054555892944,2.15051217570722,0.09812602996826172,0.01087020733846798,3.7780969645397944,balanced,l2,saga,"{'model__C': np.float64(3.7780969645397944), 'model__class_weight': 'balanced', 'model__penalty': 'l2', 'model__solver': 'saga'}",0.11502203479142036,0.09066587216834648,0.08758912535006566,0.10406570621972736,0.07819690964289264,0.09510792963449048,0.012954228924243322,7,0.6593962727374176,0.6470172900737067,0.6276561452369901,0.6270426869376712,0.6488964145069174,0.6420017618985405,0.01268724876302942,10,0.08648648648648649,0.07740916271721959,0.0766721044045677,0.07682458386683738,0.07262569832402235,0.07800360715982671,0.00456940925776877,5,0.6213592233009708,0.5444444444444444,0.5108695652173914,0.594059405940594,0.6372549019607843,0.581597508172837,0.047364185685571124,5,0.15183867141162516,0.1355463347164592,0.13333333333333333,0.1360544217687075,0.13039117352056168,0.13743278695013736,0.007474997516641345,5,-0.22281260625793547,-0.21758921535923478,-0.21305816855353457,-0.2373116505198431,-0.24456141197603581,-0.22706661053331673,0.011959790468125156,6,-0.6336811600190267,-0.6203616123775502,-0.6135338286450369,-0.664373890273673,-0.6797157892450535,-0.642333256112068,0.025574449183953303,6
29.760117387771608,6.739875859817073,0.07838354110717774,0.004622099078091552,0.08626678238646635,,l1,saga,"{'model__C': np.float64(0.08626678238646635), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.09395908005632343,0.11455881322474336,0.09397280756757312,0.09114070965423934,0.07798948852729307,0.09432417980603447,0.011718820514419461,9,0.6516376520477625,0.6968967417510507,0.6522125947702305,0.6343840623230433,0.6438063132718913,0.6557874728327956,0.02154821070333374,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.05206326644011789,-0.04886801751967004,-0.04833123332320523,-0.05145767582246012,-0.04784221797539412,-0.04971248221616949,0.0017141029519415901,2,-0.20860653249692437,-0.19579710594478,-0.19657317133087052,-0.20741539415822985,-0.19522795599809792,-0.2007240319857805,0.005976942992591098,2
2.6187042236328124,0.5343099753326774,0.11216168403625489,0.02568714323001159,0.17566593147417067,balanced,l1,saga,"{'model__C': np.float64(0.17566593147417067), 'model__class_weight': 'balanced', 'model__penalty': 'l1', 'model__solver': 'saga'}",0.1154412654879711,0.09354465591911353,0.09490426477569941,0.10600825134617219,0.08056095245196199,0.09809187799618364,0.01184771429816944,3,0.6703297623033143,0.6608769029413792,0.6468068234565991,0.6380590398727916,0.6553266942949629,0.6542798445738094,0.011146097813445853,6,0.08636977058029689,0.08079268292682927,0.08333333333333333,0.07587064676616916,0.07457627118644068,0.08018854095861386,0.004440812729368829,1,0.6213592233009708,0.5888888888888889,0.6413043478260869,0.6039603960396039,0.6470588235294118,0.6205143359169925,0.021962468338824565,2,0.15165876777251186,0.14209115281501342,0.1475,0.13480662983425415,0.1337386018237082,0.14195903044909752,0.006979068496112827,2,-0.2220777673015239,-0.21948617602479092,-0.22676973715254836,-0.23661378643551817,-0.24349430048192142,-0.22968835347926056,0.00904532544816045,9,-0.6311892084468016,-0.6260463723642997,-0.6426400023953523,-0.662449137013027,-0.6776483037828996,-0.6479946048004761,0.01939635731480185,9
12.266926288604736,8.960573199866246,0.08828010559082031,0.00921812368557325,0.3688639064891008,,l1,saga,"{'model__C': np.float64(0.3688639064891008), 'model__class_weight': None, 'model__penalty': 'l1', 'model__solver': 'saga'}",0.10755842445757836,0.09221782776423927,0.09817195761413688,0.10558712607918519,0.07847427494755141,0.09640192217253822,0.010496434828535257,5,0.6697466800580292,0.6682406833367776,0.650771700448708,0.6444995452751514,0.6497984577637574,0.6566114133764847,0.010343994496988007,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,-0.051790388728224224,-0.04934758329242219,-0.04834396629828878,-0.0512476033766854,-0.04804447051379979,-0.04975480244188408,0.0015135116467386433,4,-0.20673906636364564,-0.19864690455213113,-0.19678250132544728,-0.20650711764466273,-0.19564311129023668,-0.20086374023522469,0.004799854242920845,3
