model,feature_set,parameters,mean_pr_auc,std_pr_auc,mean_roc_auc,mean_brier_score,mean_log_loss,mean_accuracy,mean_precision,mean_recall,mean_f1,mean_macro_f1,mean_weighted_f1
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4512696337851825,0.026089596726712825,0.8850951838591448,0.0433057330587379,0.15849991875886973,0.9462623083115782,0.6321836892785393,0.2727945139832867,0.380864261159967,0.6763467776946978,0.9360979838907554
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4512570570939224,0.022389401074664892,0.885207558536415,0.043394073726368186,0.15810927672724645,0.9461343509382626,0.6250994691391545,0.2848705042019503,0.39108682105240644,0.681410307890414,0.9365633270136703
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4512425623166532,0.022751038133783402,0.8856000951655638,0.04343310200063816,0.15798627636151164,0.9459248412017516,0.6163120214302216,0.2910598385795682,0.3951340056065441,0.6833706171300529,0.9367390697149129
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4512356220107635,0.02753839171837598,0.884741215845968,0.11265502816459017,0.3520517339193866,0.8460346209193291,0.24070560442276795,0.7254406643800799,0.36070006011682,0.6363734982618243,0.8789164567561443
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4511929879771068,0.024620078636343926,0.8838926837381766,0.043414732702390185,0.15860885980555994,0.9462389426422029,0.6263794053278205,0.2816066952226228,0.38821963782596997,0.6800071542904951,0.93655152896499
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.45111395664593035,0.02795520459206432,0.8849272420549997,0.11304904488490619,0.35316702480919127,0.8456166055744658,0.24026834017174212,0.7257087972408526,0.36025299835564456,0.6360132748605246,0.8786282760773723
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4511011826033271,0.025869820945677486,0.8841531253435158,0.11140199433375877,0.3480691282360193,0.849889128429498,0.24498655562804444,0.7189027867065707,0.36488580605302295,0.6396581637003524,0.8813881179512331
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4510260526669483,0.02488032489453632,0.8831267134019912,0.10960039281760528,0.3429737619026338,0.8515966356496399,0.24702998540046422,0.7163027513385212,0.3667762259617787,0.6411369520207112,0.8825005620633457
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4510233480589278,0.029496784521366264,0.8850466970339681,0.11293547170972718,0.3527696691536671,0.8459062990990036,0.24083270267370466,0.7267535522434928,0.360897488807013,0.6364346238487267,0.8788763960600754
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.45100468918050096,0.02691049769758692,0.8850927462288812,0.04329725723478799,0.15852961212203423,0.946339716228969,0.6357663726798243,0.2707948748731055,0.3796363142327313,0.6757552809260059,0.9360526262293526
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.45093126974405234,0.021565598440180432,0.8835932714858432,0.10499837405567078,0.3296027693139275,0.856099015811105,0.2521098238404501,0.708515185858942,0.37112711018494954,0.6447468112156454,0.8854168673871945
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.45086362648918915,0.02438198794242831,0.8852378179455694,0.04335943365410973,0.15823575233943837,0.946168461968998,0.6273219992952658,0.2795878267465568,0.3865208950905387,0.6791432049590231,0.9363387216636179
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.45084861902199025,0.02026511010720656,0.8841482895575183,0.04360560684781829,0.1586605528770466,0.9458525139416494,0.6122880766724597,0.29910830381895526,0.40170715842130145,0.6866288363746704,0.9370430323300487
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4508419983170782,0.02345801738771756,0.8838792834338971,0.10768211069376672,0.3376472619918342,0.8536647337394102,0.24977946114824534,0.7151939198581281,0.3695729553082976,0.6431872936215794,0.8838919264193296
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4508006644626382,0.025168869760948117,0.8841179923620978,0.1107075966105044,0.34610998129534665,0.8493565765907043,0.2448321535938757,0.7218143963320588,0.36504158352935556,0.6395585414991647,0.8810578035434938
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4507723694438469,0.022894780153496566,0.882126382798182,0.1061581117832302,0.33307990946997246,0.8557879220020463,0.2513824309595323,0.7057706207602786,0.37014875004606795,0.6441436975461589,0.8851375684707866
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.45075934299784504,0.025581080518732573,0.8853110158769383,0.04327566269060536,0.15837660103868484,0.9464239460639623,0.638958800933248,0.26977127064879797,0.3791202949015503,0.6755216555132764,0.936043227930627
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4505746604226508,0.02578645482392912,0.8836320990345042,0.11084412862470232,0.3464313769375794,0.849836928534045,0.2446285250442235,0.7169939822542292,0.36417525633068937,0.6392952303651371,0.8813319982775699
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4505735311287606,0.025498012852666944,0.8831490688705228,0.10890150930357687,0.3410186638912233,0.8513495758421952,0.24648304402662694,0.7155185664424227,0.36605795752381215,0.640711618831149,0.8823158468044898
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4505729324845638,0.02491331407732718,0.8847447755049181,0.04332865954184708,0.1586689950190589,0.946325237284173,0.6382810804047485,0.26544852190043244,0.3747364480291135,0.6733069513735283,0.9357638260562299
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4505674997950627,0.028018365208095596,0.884973795321646,0.11296139811945922,0.35293165928485204,0.8455662463157323,0.24027306312493857,0.7259922306416762,0.36025129895575975,0.6359988690822432,0.8786243367048469
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.45054373617539173,0.023334879677876088,0.883837209041349,0.10857254409037007,0.3407623819726919,0.8536457330511957,0.24984153689670893,0.7143707765630635,0.3696059624584273,0.6431822817859258,0.8838469434913101
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4505310619028875,0.0252485249617303,0.884465466940636,0.043324021984823644,0.15861741476013655,0.9466909711668647,0.6457307073911472,0.2673136852028453,0.37789618366950134,0.6749834001060724,0.9361579644717015
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.450501553143735,0.028090408540915084,0.8847304797797152,0.11255701991151972,0.35172242037269974,0.846617376178453,0.24157228172737183,0.72537054976415,0.3616234167047848,0.63701700919381,0.8793288794535312
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4504562271363751,0.024290514373219284,0.8827959277958908,0.10892243818201594,0.34100693013699973,0.8512081526135258,0.2458307143354989,0.7123756112322267,0.3648156346359719,0.6400587880205371,0.8822085046547807
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4503345472537864,0.02080949163895433,0.8826121607834189,0.10456807445791778,0.3283964038519637,0.8562701403195725,0.2524326859023178,0.7073883115492554,0.3713371743775955,0.644896978085533,0.8855165479744226
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.45029366228996903,0.024179285845691907,0.8841405129445226,0.043391996823308236,0.158362384715735,0.9460317075726407,0.6274830937903076,0.27350217463175114,0.3806999027230814,0.6761979779628298,0.9359910530118111
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.45024963640996213,0.02596258472948296,0.8844942807188725,0.043339892994487386,0.1588491096696949,0.9462611113615875,0.6371185060764697,0.2658741558223418,0.3749763802657135,0.6734087343716281,0.9357296394344248
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4502087082940728,0.020610209810698506,0.8839019157046628,0.10604537717339195,0.33322510702793695,0.8553118483839686,0.25141844502404365,0.7092620459680108,0.3705810730768443,0.6442006687033358,0.8849091368546157
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4501720995156255,0.023082125022782923,0.8837706689164453,0.10947644545324023,0.3428341346100713,0.8523339030227076,0.24795954345283158,0.714170712517389,0.3675075506949762,0.6417263985611766,0.8829521313245271
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4501659397426841,0.022017153247771603,0.8823894237908944,0.10429087417886673,0.3275747231657219,0.8566249455189396,0.2529329903048696,0.7071973104243376,0.3718744724041535,0.6452708201416664,0.8857652134115652
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.45016066673859323,0.022221521323872135,0.8831689458874674,0.04366765903638148,0.158939531878131,0.9458800152814778,0.6113809866573965,0.29736091453564184,0.3999743158432144,0.6857714968460499,0.93702882267103
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4501589955026829,0.02044493402785928,0.8837965640081412,0.1055870016727249,0.3321230399627248,0.8565599464127267,0.25276368490494605,0.7054860460971233,0.37160225542669134,0.6450955605511953,0.8856579435149816
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.45010826936178444,0.026682120582389366,0.8834227331375603,0.04341389962506841,0.15889673543073707,0.9460664583512038,0.628180119809263,0.2716465453045249,0.37892630803521,0.6753255817559287,0.9358972646602904
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4500948268163681,0.023087792570554853,0.8838023464270133,0.10966798727469336,0.3434202922071277,0.8509364440057606,0.246291635689956,0.7168137233374943,0.36592797589317927,0.6405108564710261,0.8820868374370688
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4500773918409971,0.02567730460665246,0.8848844096379495,0.11131907066230655,0.34837190690233133,0.8493172822903592,0.2443103518055957,0.7185647831431061,0.36396358806382995,0.6390213445704964,0.8810079443341505
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.45000111103234197,0.023106124793058992,0.885073504336049,0.04341565849860819,0.15822916485413785,0.9460347562810917,0.6239215332394538,0.28144353732233574,0.3875892942929659,0.6796389736656434,0.9363238443374116
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4499589072564456,0.024120795150843352,0.8842968287241115,0.04339711954900123,0.1583377010696657,0.9462412921917587,0.6319621664103382,0.27317375165359115,0.38122301277957626,0.6765172991797668,0.936133409019952
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4499550674663646,0.027611353306615533,0.8844196147835761,0.11421788449094579,0.35611657197266644,0.8448712728480544,0.23984526101602138,0.7288049310429323,0.36023737302372283,0.6357536268526602,0.8781431585154473
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4499541548680302,0.02177856546487,0.884733600005616,0.043511164825781004,0.15815931313374235,0.9461611931384013,0.6206436824862462,0.29195040475204387,0.3968681924047516,0.6843011976196613,0.9369515700286646
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.44994642227745185,0.02483548666450481,0.8838189212160081,0.04341267216903295,0.1583952435938068,0.946002041431511,0.6247986685193021,0.2733806472517802,0.3801092765454325,0.6758958596015099,0.9359841803699778
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.449927909246711,0.021217928479097432,0.8848500363515829,0.0435063593818132,0.15816477537064447,0.9461274205519452,0.6212730960066095,0.2913927480691816,0.396525003871752,0.6841196144420513,0.9368994877255883
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44987084706663405,0.025740433769564145,0.8842883735936514,0.04338215678891005,0.15885143856298223,0.946331697725564,0.6364882685710161,0.26813630137392225,0.3771520291767012,0.6745143285661539,0.9358997684593607
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.44984911051622467,0.025108807167069883,0.8847216373680297,0.11104447380770396,0.3477976971521097,0.8503033050116816,0.24524820521359464,0.7163429564757119,0.3647286837621112,0.6397167356793657,0.881641602864995
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.449796826795226,0.026626206459012113,0.884981675290736,0.11166072740492843,0.34951702382265176,0.8490139908987686,0.2442968335050529,0.721335132822665,0.3643685970160336,0.6391177079801211,0.8808329971627471
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4497895541753084,0.024019060171502855,0.8839618837022339,0.043421348629795506,0.15842674632106793,0.9461922524696849,0.6283510707080227,0.2755639317428932,0.3828245561929139,0.6773029395638738,0.9362292117146496
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.449777452627831,0.02398560385519681,0.8848435053155648,0.04346686544922466,0.15826707981252466,0.9461333333768301,0.6233888999674085,0.285112372821808,0.39103747431705693,0.6813848419559525,0.9366133268286042
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""none""}",0.4497362207669865,0.02388239261407904,0.8842172761637628,0.043417107153660164,0.15836558435616385,0.9462717443397721,0.6310764730504441,0.27389379781619994,0.38173523575832324,0.6767809215300116,0.9362185381151951
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.4496967148361991,0.02448038652850612,0.8846894787741671,0.04342968271994596,0.1582778918870801,0.9461471413085679,0.6271599970715261,0.27950299511176635,0.38644590505133003,0.6790987499695678,0.9363259306597375
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4496725001654321,0.026697384348855872,0.8848742076140695,0.11147928669180884,0.3489452330243735,0.8482417225038184,0.24289647734113293,0.7196419657792295,0.3624236371712576,0.6379292044827573,0.8803226595788388
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""none""}",0.44962376501777024,0.027097138730796215,0.883133335875556,0.0434581436550119,0.15903726542171837,0.9459096658155628,0.6255701987562625,0.2699751027859331,0.37684905864575347,0.6742459570885418,0.9356886388881398
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.4496187414405936,0.02357554244952817,0.8838240227936328,0.10788366195020342,0.33856025611034896,0.8541669129338129,0.25031757289029943,0.7125905623295743,0.36983236357514027,0.6434635250147196,0.884164520775213
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4496181590340587,0.02634518488036867,0.884886061939806,0.11164689763502941,0.34932780607441843,0.8485189341836616,0.2430811394666589,0.7180028100929888,0.362520753229311,0.6380532027522909,0.8804706511042741
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.4496030754909466,0.0257892268632708,0.8845248279425558,0.11079370132398177,0.3471511344753426,0.8499697054947329,0.2446004660624579,0.7153513703374801,0.36385832075108915,0.6391870053077472,0.8814133455452197
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.449593329554894,0.023265296775736143,0.8836465862604086,0.10864492022833645,0.3407801602895057,0.8535744454868978,0.24989793784468617,0.7152290746176225,0.3697805351039637,0.6432434494537121,0.8838048425172585
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""scale_pos_weight_mode"": ""balanced""}",0.44959042370442354,0.021588924268934537,0.8818440428950801,0.1058305603766534,0.33217596679873046,0.8560762542012714,0.25204124593016736,0.7070584766442309,0.37102230075643394,0.644667171955289,0.8853522920526273
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""scale_pos_weight_mode"": ""balanced""}",0.44951930566722514,0.025874370802599213,0.8848118867439636,0.1112085645574026,0.34833511864344674,0.8490116837987445,0.24392083898377664,0.7191404790919158,0.3636205963652467,0.6387553096242049,0.880813467660326
