model,feature_set,params,mean_macro_f1,std_macro_f1,mean_macro_precision,std_macro_precision,mean_macro_recall,std_macro_recall,mean_weighted_f1,std_weighted_f1,mean_balanced_accuracy,std_balanced_accuracy,mean_log_loss,std_log_loss,mean_brier_multiclass,std_brier_multiclass,mean_macro_average_precision_ovr,std_macro_average_precision_ovr,mean_macro_roc_auc_ovr,std_macro_roc_auc_ovr,mean_precision_S+D,std_precision_S+D,mean_recall_S+D,std_recall_S+D,mean_f1_S+D,std_f1_S+D
logistic,airport_aware,"{""model__C"": 0.1, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.40775798554264303,0.03970590150409122,0.42315262563012634,0.022247376971289725,0.4398554100226826,0.015774922274485632,0.442130922952164,0.021686484095666005,0.4398554100226826,0.015774922274485632,1.0623503470430646,0.020264925463762712,0.6459434089592155,0.014536424536839924,0.42294695270529026,0.016245288494226486,0.6183852214785558,0.0073049992021649,0.35641636636616403,0.10897759898357937,0.4743715307003896,0.05157720010229668,0.39258826474064956,0.07418359824671193
logistic,airport_aware,"{""model__C"": 0.1, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.4069931199016693,0.03949672425946999,0.42227813782899604,0.02203352955331611,0.4389412025214618,0.0162257711052315,0.4413815838145273,0.02140512206840755,0.4389412025214618,0.0162257711052315,1.0624012667111542,0.020093950688895666,0.64596608683174,0.01441784369158954,0.4229483948568265,0.016234450010873022,0.6182977250928283,0.007256634480295247,0.3554006399854669,0.10819330857739366,0.47355364902227315,0.05213677059060285,0.3916644004365892,0.07341253910139466
logistic,airport_aware,"{""model__C"": 1.0, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.40610110141363354,0.04015004339438365,0.42192769347230763,0.022698297118921698,0.43748589833597445,0.014174876068153649,0.4406248693346361,0.021841544119799095,0.43748589833597445,0.014174876068153649,1.0676372983391953,0.026385239683450395,0.649414283252612,0.018265109061469526,0.421078416508098,0.015623867176080506,0.6157872893920279,0.008466787943177909,0.35413387265634977,0.11106002572806396,0.46619567525507505,0.04404193583732703,0.3885056538295408,0.07745182842743294
logistic,airport_aware,"{""model__C"": 1.0, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.404018999973054,0.03830538746069492,0.41914164429765466,0.021296134525884153,0.4356799005487499,0.016734620822442405,0.4383578613236415,0.021341499270210017,0.4356799005487499,0.016734620822442405,1.0700400881133376,0.02715908220177144,0.6507958539173266,0.018763367200517713,0.4201596380024496,0.01544202137519344,0.6148290867243918,0.008878854423232871,0.35278720625446996,0.10726996206991529,0.4701960402088143,0.05098690800753392,0.38881251968126757,0.07230710682469968
logistic,airport_aware,"{""model__C"": 1.0, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.4035246025202171,0.03761228745530514,0.4188012894436078,0.02057517720750664,0.4351950109679409,0.014893302539525352,0.4378631291268989,0.020271596213330946,0.4351950109679409,0.014893302539525352,1.070177620099784,0.027190871012360365,0.6508824790040336,0.01874049678386712,0.4198909764838513,0.015399398464978375,0.6146003420360471,0.00891346573266307,0.3523713547191254,0.10796334805533715,0.46872343679803236,0.04982231688895562,0.3880090031964659,0.07312535182633069
logistic,airport_aware,"{""model__C"": 5.0, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.40334554276331075,0.03886154474863105,0.41843547722537655,0.02187672505620835,0.4347269328734315,0.016784370393617114,0.4377536716748704,0.021995738937793743,0.4347269328734315,0.016784370393617114,1.0721300271275984,0.028567765701988743,0.6517841654676453,0.019432407521982584,0.41965323827903755,0.015177627026837276,0.6141188002758939,0.009273287672378363,0.3519963887394118,0.10772171148594924,0.46662294991118214,0.04873943824945411,0.3870466256273826,0.07267429444304006
logistic,airport_aware,"{""model__C"": 5.0, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.4030459092689309,0.03833213856210118,0.41835714249102035,0.021523670085839258,0.4343262770538613,0.015106935294644262,0.437621736555616,0.02119827631341554,0.4343262770538613,0.015106935294644262,1.0720762663188323,0.028530914898703706,0.651748784574048,0.019402557557502375,0.4198343919533488,0.015196936324608341,0.6142228652207762,0.009150060978516056,0.35153925666465813,0.10838849116050879,0.465505000248913,0.0466891876520463,0.38647281771951125,0.07355904997200705
logistic,airport_aware,"{""model__C"": 5.0, ""model__class_weight"": ""balanced"", ""model__penalty"": ""l1"", ""model__solver"": ""saga""}",0.4020262099803274,0.03764028356648137,0.4173601687427048,0.020852907452849002,0.43343668064881635,0.015893441441049407,0.4364919129369412,0.020782704555428952,0.43343668064881635,0.015893441441049407,1.0715579076189239,0.028474357742132635,0.6514283414196728,0.019251358454553252,0.4198882535013399,0.01500832343663473,0.6144689856620016,0.009032694396711026,0.35078029523657916,0.10771745011685471,0.46565142308113394,0.04850106507442691,0.3858696485022742,0.07241253671369476
logistic,airport_aware,"{""model__C"": 5.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""saga""}",0.32726802026878155,0.07509837295769604,0.4363490501113074,0.04649206681529033,0.39579969653863273,0.009723460456709264,0.3790943366182604,0.14597438921439587,0.39579969653863273,0.009723460456709264,1.0814945111337884,0.1475633700326384,0.6521372540025527,0.10178270435905588,0.4197546572794719,0.016456408448680848,0.6128688847215569,0.009287901672357315,0.4035182867479703,0.13978871288556552,0.2715926389242203,0.048939094819699665,0.3160257342054488,0.07722463090574064
logistic,airport_aware,"{""model__C"": 5.0, ""model__class_weight"": null, ""model__penalty"": ""l2"", ""model__solver"": ""lbfgs""}",0.3272552142589201,0.0750426006656329,0.43756499206257143,0.04442637293178926,0.3956972925845131,0.010160298342393913,0.37915683519656307,0.14589577059340628,0.3956972925845131,0.010160298342393913,1.0816449064033766,0.14779637949881527,0.6522610579396663,0.10187206880587792,0.41962523133588325,0.01631950737102828,0.6127055720080261,0.009317831443127355,0.40262114216335254,0.13940888548928107,0.2720075766835564,0.04875166782440421,0.316133596383705,0.0774856660359864
