model,feature_set,params,mean_macro_f1,std_macro_f1,mean_macro_precision,std_macro_precision,mean_macro_recall,std_macro_recall,mean_weighted_f1,std_weighted_f1,mean_balanced_accuracy,std_balanced_accuracy,mean_log_loss,std_log_loss,mean_brier_multiclass,std_brier_multiclass,mean_macro_average_precision_ovr,std_macro_average_precision_ovr,mean_macro_roc_auc_ovr,std_macro_roc_auc_ovr,mean_precision_S+D,std_precision_S+D,mean_recall_S+D,std_recall_S+D,mean_f1_S+D,std_f1_S+D
xgboost,airport_aware,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.42361288926816476,0.042704061107149346,0.43562670343543497,0.02324234289045948,0.45526770834349745,0.019451277470656184,0.4611054796008055,0.029125533916071953,0.45526770834349745,0.019451277470656184,1.0488550001047912,0.021271288983953203,0.6364686712615203,0.01659952646059054,0.4369598684404597,0.023818832955428446,0.6318871871057161,0.00906974573293743,0.3777886761415106,0.11094165014315212,0.5021365174498685,0.05971964891196101,0.41730559699916975,0.07965117611495333
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.42355565988967453,0.04224893114306378,0.43588886335885446,0.022476724141946566,0.45580991707372165,0.01768331252453653,0.4611390673472814,0.027502746092472934,0.45580991707372165,0.01768331252453653,1.0489328940669485,0.02272513817489612,0.6366674074365669,0.017513823549640865,0.4382390064923724,0.02442066963490879,0.6324458510417454,0.00970907909060694,0.37581693246467857,0.11122632778929056,0.5050226358475858,0.06589673355532728,0.4169070993998826,0.08147928826081689
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.42353482547329663,0.043461294132587196,0.43589798244082045,0.023651740437276476,0.4540800529218848,0.01284419999863649,0.4627666651948161,0.03467940500752004,0.4540800529218848,0.01284419999863649,1.0454159984928633,0.0168211679752639,0.6334981422688293,0.01351408079382941,0.4391011474107208,0.025681266162696725,0.6332838149957796,0.009615928809745936,0.378387490230269,0.1129505535945212,0.4899540608575713,0.0541595125445309,0.4120420474791856,0.0749352617700603
xgboost,extended_geographic,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.42350254143971267,0.03994086516789051,0.43530762505965426,0.020640691127907784,0.45435079397089845,0.019548649968824213,0.46243751493895624,0.029908943417481525,0.45435079397089845,0.019548649968824213,1.0477204587095421,0.016019128030085764,0.6351278536084145,0.013025984898056907,0.43701836194405475,0.023687127667539432,0.6321305332444517,0.007912374319532952,0.3771226189855812,0.10611270456212603,0.4867236450378405,0.06463962419970594,0.4104809057874824,0.07005998138112658
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 0.8, ""sample_weight_mode"": ""balanced""}",0.4234410640665619,0.04511198960639542,0.4352926625367357,0.026146657394687765,0.4536552740222651,0.0134784727507323,0.4615057570736121,0.029065179904495753,0.4536552740222651,0.0134784727507323,1.047438689396185,0.023380990906516075,0.6358804996790692,0.018376652354445532,0.4376790881365874,0.0251766269692255,0.6322029681456481,0.01067003935459286,0.3801488672053069,0.11929807194887812,0.4989202738360382,0.047450056257967124,0.41858368683835695,0.08900403523746327
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 5.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.4233098300417918,0.040755025490235824,0.4355220496864855,0.021609214747170303,0.45526874268415635,0.015397118798641205,0.4593027757317499,0.02452179772067786,0.45526874268415635,0.015397118798641205,1.0489046084252527,0.02110084365511674,0.6364397374700934,0.016833750190791738,0.4396064229617044,0.02558591316032432,0.632640770824347,0.00892756263195192,0.3763933274929873,0.11180745778681114,0.497020069963323,0.05363688927052213,0.4153442234468292,0.08147672467322725
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.08, ""model__max_depth"": 3, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.42330971211131524,0.039783903785073876,0.4351879229641263,0.02029521868582167,0.45568380868429237,0.021573845809384495,0.4604973547603187,0.025187289088179302,0.45568380868429237,0.021573845809384495,1.0504537605272897,0.022409455022234154,0.6375475536721827,0.017544004648683914,0.43725008130584586,0.022210419787122248,0.6311306043471874,0.008996568894787808,0.379229503527181,0.10920128329134783,0.5099340003269173,0.06982536345160494,0.4210111683423102,0.07968691384741045
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 1, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.42314698639336024,0.044667533336151435,0.43563034869183026,0.025286288210309888,0.45440035076655044,0.023213636858535825,0.462488542872107,0.033655068061198515,0.45440035076655044,0.023213636858535825,1.051733103021222,0.026989376900196493,0.6373860986479678,0.02154730689390579,0.4340248333856098,0.02511934083606454,0.6285409656359633,0.011009427447306765,0.38186461376642905,0.11074777412667251,0.5013318964896333,0.07501361009425561,0.4188993683751064,0.08143985526890243
xgboost,extended_geographic,"{""model__colsample_bytree"": 0.8, ""model__learning_rate"": 0.03, ""model__max_depth"": 6, ""model__min_child_weight"": 5, ""model__n_estimators"": 300, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.4231183154786626,0.04529366261508035,0.4357796677501196,0.025701618942095578,0.4533399952885226,0.021736760832249492,0.4625548997604672,0.030666736111007984,0.4533399952885226,0.021736760832249492,1.050074332068175,0.028393041940420694,0.6367167275867636,0.02224779600640484,0.43692330194493734,0.027059765726724062,0.6316429470416096,0.012308759124688404,0.38278665086647395,0.1165039079042,0.5005755083116064,0.06875285131161266,0.4204084558018265,0.09000237116319987
xgboost,airport_aware,"{""model__colsample_bytree"": 1.0, ""model__learning_rate"": 0.03, ""model__max_depth"": 3, ""model__min_child_weight"": 5, ""model__n_estimators"": 600, ""model__reg_lambda"": 1.0, ""model__subsample"": 1.0, ""sample_weight_mode"": ""balanced""}",0.42310102285044693,0.04325763409475688,0.43549228987830835,0.02289999306272243,0.45441176999912447,0.019310483389089524,0.46097744317918343,0.028724463274674095,0.45441176999912447,0.019310483389089524,1.0482863404391893,0.0236889062498808,0.6361767765083151,0.018127482915103944,0.43893271029934217,0.02608653496705909,0.6330459807884624,0.010726072425826894,0.38131411338076815,0.11340276483192374,0.5052205250073227,0.06183155385441047,0.4202516972735639,0.08192846711125082
